# generated_at: 2026-05-15T12:15:02Z, dataset_version: v202605151210, source: internetinmyanmar.com/data
asn,isp_name,started_at,ended_at,duration_minutes,min_visibility_pct,resolved
AS151482,MKTN-AS-AP MKTN ENGINEERING GROUP COMPANY LIMITED,2026-04-29T21:04:30Z,2026-04-29T21:34:15Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T21:15:34Z,2026-04-29T21:20:05Z,4,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-29T21:15:56Z,2026-04-29T21:20:06Z,4,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-29T21:33:05Z,2026-04-29T22:02:06Z,29,0.0,True
AS153790,AMCL-AS-AP ADS Myanmar Company Limited,2026-04-29T21:33:10Z,2026-04-29T22:02:09Z,28,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-29T22:15:46Z,2026-04-29T22:20:05Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T22:55:21Z,2026-04-29T23:01:10Z,5,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-29T23:02:03Z,2026-04-29T23:33:09Z,31,0.0,True
AS136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,2026-04-29T23:31:34Z,2026-04-30T00:01:13Z,29,0.0,True
AS136255,"TIMCL-AS-AP Telecom International Myanmar Co., Ltd",2026-04-29T23:32:05Z,2026-04-30T00:01:21Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T23:55:22Z,2026-04-30T00:01:22Z,5,0.0,True
AS133433,ZPC-AS-AP ZOOM PLUS COMPANY LIMITED,2026-04-30T00:02:40Z,2026-04-30T00:32:53Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T00:10:20Z,2026-04-30T00:15:09Z,4,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-30T01:02:08Z,2026-04-30T01:32:03Z,29,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-30T01:02:46Z,2026-04-30T01:32:28Z,29,0.0,True
AS149660,HSCL-AS-AP Horizon Sources Company Limited,2026-04-30T01:03:06Z,2026-04-30T01:32:36Z,29,0.0,True
AS137888,"BCM-AS-AP Bee Connect Myanmar Co., Ltd.",2026-04-30T01:03:21Z,2026-04-30T01:32:37Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T01:10:19Z,2026-04-30T01:15:26Z,5,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-30T01:15:24Z,2026-04-30T01:20:09Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T01:25:24Z,2026-04-30T01:32:02Z,6,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-30T01:31:53Z,2026-04-30T02:01:18Z,29,0.0,True
AS137826,ASTCL-AS-AP AST SYSTEM TECHNOLOGY COMPANY LIMITED,2026-04-30T01:32:26Z,2026-04-30T02:01:40Z,29,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-30T01:33:09Z,2026-04-30T02:02:11Z,29,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-30T01:33:42Z,2026-04-30T02:02:22Z,28,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-30T01:34:11Z,2026-04-30T02:02:42Z,28,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-30T01:36:01Z,2026-04-30T02:04:15Z,28,0.0,True
AS63998,KMTCL-MM Kinetic Myanmar Technology,2026-04-30T01:36:17Z,2026-04-30T02:04:28Z,28,0.0,True
AS137069,PICME-AS-AP POSCO INTERNATIONAL CORPORATION MYANMAR E&P OFFICE,2026-04-30T02:03:06Z,2026-04-30T02:33:15Z,30,0.0,True
AS138158,SPAL-AS-AP Serge Pun & Associate Myanmar Ltd.,2026-04-30T02:03:45Z,2026-04-30T02:34:04Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T02:10:24Z,2026-04-30T02:15:22Z,4,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-30T02:33:38Z,2026-04-30T03:05:36Z,31,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-04-30T02:33:54Z,2026-04-30T03:05:37Z,31,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T02:40:21Z,2026-04-30T02:45:08Z,4,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-04-30T03:01:53Z,2026-04-30T03:31:25Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T03:02:18Z,2026-04-30T03:10:04Z,7,0.0,True
AS137888,"BCM-AS-AP Bee Connect Myanmar Co., Ltd.",2026-04-30T03:03:09Z,2026-04-30T03:31:49Z,28,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-30T03:04:01Z,2026-04-30T03:10:04Z,6,0.0,True
AS152466,TLINKGROUP-AS-AP T-Link Group Company Limited,2026-04-30T03:05:25Z,2026-04-30T03:33:05Z,27,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T03:15:28Z,2026-04-30T03:20:04Z,4,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-30T03:32:57Z,2026-04-30T04:04:42Z,31,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T03:45:24Z,2026-04-30T03:50:04Z,4,0.0,True
AS149660,HSCL-AS-AP Horizon Sources Company Limited,2026-04-30T04:02:33Z,2026-04-30T04:33:16Z,30,0.0,True
AS134840,"MCCL-AS-AP Myanmar Country Co., Ltd.",2026-04-30T04:02:49Z,2026-04-30T04:33:21Z,30,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-30T04:03:41Z,2026-04-30T04:33:46Z,30,0.0,True
AS150309,ERSTCL-AS-AP E R S TECHNOLOGY,2026-04-30T04:34:16Z,2026-04-30T05:02:20Z,28,0.0,True
AS135149,"MTGCL-AS-AP Myanmar Technology Gateway Co., Ltd",2026-04-30T04:35:49Z,2026-04-30T05:03:21Z,27,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-30T05:01:19Z,2026-04-30T06:02:09Z,60,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-30T05:01:19Z,2026-04-30T05:31:38Z,30,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-30T05:32:19Z,2026-04-30T06:02:37Z,30,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-30T05:33:13Z,2026-04-30T06:03:20Z,30,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-30T05:33:36Z,2026-04-30T06:03:29Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-30T05:45:28Z,2026-04-30T05:50:08Z,4,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-30T06:04:44Z,2026-04-30T06:36:26Z,31,0.0,True
AS134105,"STLMC-AS-AP Shwe Than Lwin Media Co.,Ltd.",2026-04-30T06:05:03Z,2026-04-30T06:36:32Z,31,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-30T06:34:30Z,2026-04-30T07:02:48Z,28,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-30T06:35:38Z,2026-04-30T07:03:37Z,27,0.0,True
AS138168,APN-AS-AP MyanmarAPN,2026-04-30T06:35:54Z,2026-04-30T07:03:38Z,27,0.0,True
AS139711,KBZBANK-AS-AP KANBAWZA BANK LIMITED,2026-04-30T06:36:25Z,2026-04-30T07:03:41Z,27,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-30T06:36:48Z,2026-04-30T07:03:49Z,27,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-30T06:37:03Z,2026-04-30T07:03:50Z,26,0.0,True
AS135300,"MBTCL-AS-AP Myanmar Broadband Telecom Co., Ltd",2026-04-30T07:31:35Z,2026-04-30T08:02:19Z,30,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-30T08:02:41Z,2026-04-30T09:02:08Z,59,0.0,True
AS153790,AMCL-AS-AP ADS Myanmar Company Limited,2026-04-30T08:02:59Z,2026-04-30T09:02:12Z,59,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-30T08:04:10Z,2026-04-30T09:03:17Z,59,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-30T08:04:47Z,2026-04-30T09:03:32Z,58,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-30T08:04:52Z,2026-04-30T09:03:52Z,59,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-30T08:05:07Z,2026-04-30T09:03:53Z,58,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-30T08:05:49Z,2026-04-30T09:04:17Z,58,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-30T08:06:34Z,2026-04-30T09:04:28Z,57,0.0,True
AS135149,"MTGCL-AS-AP Myanmar Technology Gateway Co., Ltd",2026-04-30T08:06:49Z,2026-04-30T09:04:30Z,57,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-30T08:07:06Z,2026-04-30T09:04:33Z,57,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T08:15:24Z,2026-04-30T08:20:04Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T08:45:23Z,2026-04-30T08:50:04Z,4,0.0,True
AS133524,"GTCL-AS-AP Global Technology Co., Ltd.",2026-04-30T09:03:51Z,2026-04-30T09:35:27Z,31,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T09:15:26Z,2026-04-30T09:20:03Z,4,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-30T09:32:28Z,2026-04-30T10:01:19Z,28,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-30T09:32:32Z,2026-04-30T10:01:20Z,28,0.0,True
AS150721,ANCL-AS-AP ARAKHA NET,2026-04-30T09:33:11Z,2026-04-30T10:01:40Z,28,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-30T09:33:38Z,2026-04-30T10:01:54Z,28,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-30T09:34:38Z,2026-04-30T10:02:21Z,27,0.0,True
AS149810,ACL-AS-AP AnyNet,2026-04-30T10:02:32Z,2026-04-30T10:34:28Z,31,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T10:15:33Z,2026-04-30T10:25:06Z,9,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-30T10:33:13Z,2026-04-30T11:02:09Z,28,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-30T10:33:53Z,2026-04-30T11:02:26Z,28,0.0,True
AS151342,EBECL-AS-AP East Boy Engineering Company Limited,2026-04-30T10:34:26Z,2026-04-30T11:02:39Z,28,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-30T10:40:19Z,2026-04-30T10:45:08Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T10:45:23Z,2026-04-30T10:50:05Z,4,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-30T11:02:15Z,2026-04-30T11:33:19Z,31,0.0,True
AS142644,LINKFAST-AS-AP Link Fast Company Limited,2026-04-30T11:02:46Z,2026-04-30T11:34:44Z,31,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-30T11:03:09Z,2026-04-30T11:35:09Z,31,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-30T11:03:11Z,2026-04-30T11:35:11Z,32,0.0,True
AS151491,IQI-AS-AP Innovative Quality Internet Company Limited,2026-04-30T11:03:34Z,2026-04-30T11:35:44Z,32,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T11:15:23Z,2026-04-30T11:20:05Z,4,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-30T11:31:56Z,2026-05-13T14:01:13Z,18869,0.0,True
AS137826,ASTCL-AS-AP AST SYSTEM TECHNOLOGY COMPANY LIMITED,2026-04-30T11:32:23Z,2026-04-30T19:31:34Z,479,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T11:45:29Z,2026-04-30T11:50:03Z,4,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-30T12:01:43Z,2026-04-30T12:31:24Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T12:02:02Z,2026-04-30T12:10:34Z,8,0.0,True
AS152140,"YSOMCL-AS-AP YAM Success of Myanmar Co., Ltd.",2026-04-30T12:02:12Z,2026-04-30T12:31:33Z,29,0.0,True
AS134739,"AGBC-AS-AP AGB Communication Co., Ltd",2026-04-30T12:02:35Z,2026-04-30T12:31:46Z,29,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-30T12:03:39Z,2026-04-30T12:32:22Z,28,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-30T12:03:49Z,2026-04-30T12:32:58Z,29,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-30T12:04:10Z,2026-04-30T12:33:16Z,29,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-30T12:32:00Z,2026-04-30T13:02:01Z,30,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-30T12:32:37Z,2026-04-30T13:03:10Z,30,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-30T12:32:54Z,2026-04-30T13:03:12Z,30,0.0,True
AS152140,"YSOMCL-AS-AP YAM Success of Myanmar Co., Ltd.",2026-04-30T13:01:33Z,2026-04-30T13:31:20Z,29,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-30T13:01:49Z,2026-04-30T13:31:30Z,29,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-30T13:01:54Z,2026-04-30T13:31:31Z,29,0.0,True
AS136919,"FACE24COLTD-AS-AP FACE24 Co.,Ltd",2026-04-30T13:02:25Z,2026-04-30T13:31:43Z,29,0.0,True
AS135405,TMHTTWTL-AS-AP WELINK,2026-04-30T13:02:53Z,2026-04-30T13:31:48Z,28,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-30T13:02:58Z,2026-04-30T13:31:48Z,28,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-30T13:03:04Z,2026-04-30T13:31:51Z,28,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-30T13:04:00Z,2026-04-30T13:33:00Z,29,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-30T13:04:22Z,2026-04-30T13:33:22Z,28,0.0,True
AS153998,MCBPCL-AS-AP Myanmar Citizens Bank Public Company Limited,2026-04-30T13:32:46Z,2026-04-30T14:03:04Z,30,0.0,True
AS139058,TACHILEIKNET-AS-AP TCL Net,2026-04-30T14:02:29Z,2026-04-30T14:32:32Z,30,0.0,True
AS149810,ACL-AS-AP AnyNet,2026-04-30T14:02:34Z,2026-04-30T14:32:33Z,29,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-30T14:03:12Z,2026-04-30T14:32:53Z,29,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-30T14:03:17Z,2026-04-30T14:32:53Z,29,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-30T14:04:15Z,2026-04-30T14:33:20Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-30T14:25:33Z,2026-04-30T14:32:27Z,6,0.0,True
AS137424,"ISMC-AS-AP Integral Solutions Myanmar Co.,Ltd.",2026-04-30T14:31:51Z,2026-04-30T15:01:48Z,29,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-30T15:01:57Z,2026-04-30T15:31:39Z,29,0.0,True
AS151342,EBECL-AS-AP East Boy Engineering Company Limited,2026-04-30T15:02:36Z,2026-04-30T16:02:21Z,59,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-30T15:03:00Z,2026-04-30T15:32:19Z,29,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-30T15:03:47Z,2026-04-30T15:32:41Z,28,0.0,True
AS151482,MKTN-AS-AP MKTN ENGINEERING GROUP COMPANY LIMITED,2026-04-30T15:04:16Z,2026-04-30T15:32:47Z,28,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-30T15:04:39Z,2026-04-30T15:32:50Z,28,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-04-30T15:04:55Z,2026-04-30T15:32:50Z,27,0.0,True
AS139719,YARCHANG-AS-AP Yar Chang Company Limited,2026-04-30T15:05:11Z,2026-04-30T15:32:52Z,27,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-30T15:55:29Z,2026-04-30T16:02:03Z,6,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-30T16:02:02Z,2026-04-30T16:31:51Z,29,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-30T16:02:07Z,2026-04-30T16:31:56Z,29,0.0,True
AS149855,"AS-AGBC AGB Communication Co., Ltd",2026-04-30T17:02:37Z,2026-04-30T17:32:19Z,29,0.0,True
AS152466,TLINKGROUP-AS-AP T-Link Group Company Limited,2026-04-30T17:32:28Z,2026-04-30T18:02:47Z,30,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-30T18:02:22Z,2026-04-30T18:32:10Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-30T18:10:33Z,2026-04-30T18:15:13Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-30T18:40:26Z,2026-04-30T18:45:08Z,4,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-30T19:03:01Z,2026-04-30T19:32:50Z,29,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-30T19:03:34Z,2026-04-30T19:33:10Z,29,0.0,True
AS134714,ETPCL-AS-AP Elite Telecom Public Company Limited,2026-04-30T20:31:24Z,2026-04-30T21:01:18Z,29,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-30T20:33:02Z,2026-04-30T21:02:34Z,29,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-30T21:03:13Z,2026-04-30T21:33:07Z,29,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-30T22:31:28Z,2026-04-30T23:01:13Z,29,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-04-30T22:31:44Z,2026-04-30T23:01:15Z,29,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-30T22:32:37Z,2026-04-30T23:01:50Z,29,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-30T22:33:25Z,2026-04-30T23:02:04Z,28,0.0,True
AS139620,MTNPCL-AS-AP MYANMAR TELECOMMUNICATION NETWORK PUBLIC COMPANY LIMITED,2026-04-30T22:33:50Z,2026-04-30T23:02:06Z,28,0.0,True
AS134528,"MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO., LTD",2026-04-30T23:02:14Z,2026-04-30T23:32:12Z,29,0.0,True
AS151341,THENEXTSUCCESS-AS-AP The Next Success,2026-05-01T00:02:37Z,2026-05-01T00:32:07Z,29,0.0,True
AS149810,ACL-AS-AP AnyNet,2026-05-01T00:02:39Z,2026-05-01T00:32:10Z,29,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-05-01T00:31:30Z,2026-05-01T01:01:40Z,30,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-05-01T01:32:18Z,2026-05-01T02:03:08Z,30,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-05-01T02:01:28Z,2026-05-01T02:31:12Z,29,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-05-01T02:01:46Z,2026-05-01T02:31:16Z,29,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-05-01T02:03:06Z,2026-05-01T02:32:10Z,29,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-05-01T02:04:07Z,2026-05-01T02:32:51Z,28,0.0,True
AS136442,"OCEANWAVE-AS-AP Ocean Wave Communication Co., Ltd",2026-05-01T02:32:01Z,2026-05-01T03:02:04Z,30,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-05-01T03:01:43Z,2026-05-01T03:31:41Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-05-01T03:15:22Z,2026-05-01T03:20:03Z,4,0.0,True
AS139620,MTNPCL-AS-AP MYANMAR TELECOMMUNICATION NETWORK PUBLIC COMPANY LIMITED,2026-05-01T03:33:05Z,2026-05-01T04:02:08Z,29,0.0,True
AS152466,TLINKGROUP-AS-AP T-Link Group Company Limited,2026-05-01T03:33:16Z,2026-05-01T04:02:14Z,28,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-05-01T04:10:19Z,2026-05-01T04:15:08Z,4,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-05-01T04:32:41Z,2026-05-01T05:02:14Z,29,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-05-01T04:33:14Z,2026-05-01T05:02:28Z,29,0.0,True
AS136442,"OCEANWAVE-AS-AP Ocean Wave Communication Co., Ltd",2026-05-01T06:01:50Z,2026-05-01T06:31:46Z,29,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-05-01T06:33:21Z,2026-05-01T07:33:18Z,59,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-05-01T06:33:42Z,2026-05-01T07:03:24Z,29,0.0,True
AS136229,"TCLC-AS-AP Treasure Chindwin Land Co.,Ltd",2026-05-01T07:31:14Z,2026-05-01T08:01:08Z,29,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-05-01T07:32:15Z,2026-05-01T08:01:38Z,29,0.0,True
AS131322,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-05-01T08:31:56Z,2026-05-01T09:01:53Z,29,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-05-01T11:01:24Z,2026-05-01T11:31:22Z,29,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-05-01T11:32:14Z,2026-05-01T12:02:11Z,29,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-05-01T11:32:39Z,2026-05-01T12:02:23Z,29,0.0,True
AS149855,"AS-AGBC AGB Communication Co., Ltd",2026-05-01T11:33:04Z,2026-05-01T12:02:33Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-05-01T12:15:24Z,2026-05-01T12:20:04Z,4,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-05-01T12:32:09Z,2026-05-01T13:02:11Z,30,0.0,True
AS132537,MLGCL-AS-AP LG,2026-05-01T13:03:07Z,2026-05-01T13:33:41Z,30,0.0,True
AS132100,"MSN-AS-AP Myanmar Speed Net Co.,Ltd",2026-05-01T14:30:46Z,2026-05-01T15:01:24Z,30,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-05-01T14:30:47Z,2026-05-01T15:01:26Z,30,0.0,True
AS136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,2026-05-01T14:30:47Z,2026-05-01T15:01:28Z,30,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-05-01T14:30:48Z,2026-05-01T15:01:29Z,30,0.0,True
AS136229,"TCLC-AS-AP Treasure Chindwin Land Co.,Ltd",2026-05-01T14:30:48Z,2026-05-01T15:01:30Z,30,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-05-01T14:30:48Z,2026-05-01T15:01:31Z,30,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-05-01T14:30:49Z,2026-05-01T15:01:31Z,30,0.0,True
AS132148,HTI-AS-AP HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,2026-05-01T14:30:49Z,2026-05-01T15:01:35Z,30,0.0,True
AS151606,MSPACL-AS-AP MYANMAR SHWE PYI AYE COMPANY LIMITED,2026-05-01T14:30:50Z,2026-05-01T15:01:36Z,30,0.0,True
AS134714,ETPCL-AS-AP Elite Telecom Public Company Limited,2026-05-01T14:30:50Z,2026-05-01T15:01:37Z,30,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-05-01T14:30:50Z,2026-05-01T15:01:38Z,30,0.0,True
AS136255,"TIMCL-AS-AP Telecom International Myanmar Co., Ltd",2026-05-01T14:30:51Z,2026-05-01T15:01:38Z,30,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-05-01T14:30:51Z,2026-05-01T14:35:03Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-05-01T14:30:52Z,2026-05-01T14:35:04Z,4,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-05-01T14:30:52Z,2026-05-01T15:01:43Z,30,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-05-01T14:30:52Z,2026-05-01T15:01:43Z,30,0.0,True
AS152140,"YSOMCL-AS-AP YAM Success of Myanmar Co., Ltd.",2026-05-01T14:30:53Z,2026-05-01T15:01:44Z,30,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-05-01T14:30:53Z,2026-05-01T15:01:45Z,30,0.0,True
